matId,matBaseRetId,matBaseStaId,matSuggestedStaId,matApproved,matApprovedBy,matApprovedOn,matSuggestedOn,matManufacturerScore,matPartNumberScore,matProductNameScore,matPriceScore,matAverageScore
85313,1,132,531,0,NULL,NULL,"2019-02-05 17:22:36",100,18,61,0,64.55
85314,1,132,541,0,NULL,NULL,"2019-02-05 17:22:36",100,11,33,0,58.25
85315,1,132,542,0,NULL,NULL,"2019-02-05 17:22:36",100,22,51,0,64.25
85316,1,132,569,0,NULL,NULL,"2019-02-05 17:22:36",100,12,36,0,59
85317,1,132,575,0,NULL,NULL,"2019-02-05 17:22:36",100,10,56,0,61.4
85318,1,132,576,0,NULL,NULL,"2019-02-05 17:22:36",100,33,31,0,64.55
85319,1,132,583,0,NULL,NULL,"2019-02-05 17:22:36",100,9,55,0,60.95
85320,1,132,599,0,NULL,NULL,"2019-02-05 17:22:36",100,21,65,0,66.05
85321,1,132,610,0,NULL,NULL,"2019-02-05 17:22:36",100,22,57,0,65.15
85322,1,132,611,0,NULL,NULL,"2019-02-05 17:22:36",100,18,52,0,63.2
85323,1,132,618,0,NULL,NULL,"2019-02-05 17:22:36",100,18,52,0,63.2
85324,1,132,630,0,NULL,NULL,"2019-02-05 17:22:36",100,22,65,0,66.35
85325,1,133,468,0,NULL,NULL,"2019-02-05 17:22:36",100,0,17,0,52.55
85326,1,133,469,0,NULL,NULL,"2019-02-05 17:22:36",100,14,4,0,54.8
85327,1,133,482,0,NULL,NULL,"2019-02-05 17:22:36",100,15,21,0,57.65
85328,1,133,495,0,NULL,NULL,"2019-02-05 17:22:36",100,29,25,0,62.45
85329,1,133,503,0,NULL,NULL,"2019-02-05 17:22:36",100,0,17,0,52.55
85330,1,133,510,0,NULL,NULL,"2019-02-05 17:22:36",100,0,17,0,52.55
85331,1,133,521,0,NULL,NULL,"2019-02-05 17:22:36",100,14,22,0,57.5
85332,1,133,523,0,NULL,NULL,"2019-02-05 17:22:36",100,29,23,0,62.15
85333,1,133,528,0,NULL,NULL,"2019-02-05 17:22:36",100,12,17,0,56.15
85334,1,133,535,0,NULL,NULL,"2019-02-05 17:22:36",100,14,19,0,57.05
85335,1,133,559,0,NULL,NULL,"2019-02-05 17:22:36",100,10,9,0,54.35
85336,1,133,590,0,NULL,NULL,"2019-02-05 17:22:36",100,38,25,0,65.15
85337,1,133,600,0,NULL,NULL,"2019-02-05 17:22:36",100,40,27,0,66.05
85338,1,133,608,0,NULL,NULL,"2019-02-05 17:22:36",100,15,21,0,57.65
85339,1,133,615,0,NULL,NULL,"2019-02-05 17:22:36",100,15,21,0,57.65
85340,1,133,616,0,NULL,NULL,"2019-02-05 17:22:36",100,12,17,0,56.15
85341,1,134,461,0,NULL,NULL,"2019-02-05 17:22:36",100,15,35,0,59.75
85342,1,134,473,0,NULL,NULL,"2019-02-05 17:22:36",100,0,34,0,55.1
85343,1,134,481,0,NULL,NULL,"2019-02-05 17:22:36",100,17,52,0,62.9
85344,1,134,485,0,NULL,NULL,"2019-02-05 17:22:36",100,20,52,0,63.8
85345,1,134,486,0,NULL,NULL,"2019-02-05 17:22:36",100,0,34,0,55.1
85346,1,134,488,0,NULL,NULL,"2019-02-05 17:22:36",100,0,26,0,53.9
85347,1,134,499,0,NULL,NULL,"2019-02-05 17:22:36",100,0,35,0,55.25
85348,1,134,500,0,NULL,NULL,"2019-02-05 17:22:36",100,20,31,0,60.65
85349,1,134,508,0,NULL,NULL,"2019-02-05 17:22:36",100,0,38,0,55.7
85350,1,134,514,0,NULL,NULL,"2019-02-05 17:22:36",100,15,48,0,61.7
85351,1,134,517,0,NULL,NULL,"2019-02-05 17:22:36",100,0,29,0,54.35
85352,1,134,530,0,NULL,NULL,"2019-02-05 17:22:36",100,0,34,0,55.1
85353,1,134,532,0,NULL,NULL,"2019-02-05 17:22:36",100,0,31,0,54.65
85354,1,134,534,0,NULL,NULL,"2019-02-05 17:22:36",100,13,25,0,57.65
85355,1,134,537,0,NULL,NULL,"2019-02-05 17:22:36",100,0,36,0,55.4
85356,1,134,538,0,NULL,NULL,"2019-02-05 17:22:36",100,0,29,0,54.35
85357,1,134,540,0,NULL,NULL,"2019-02-05 17:22:36",100,0,30,0,54.5
85358,1,134,543,0,NULL,NULL,"2019-02-05 17:22:36",100,0,29,0,54.35
85359,1,134,556,0,NULL,NULL,"2019-02-05 17:22:36",100,0,27,0,54.05
85360,1,134,558,0,NULL,NULL,"2019-02-05 17:22:36",100,0,30,0,54.5
85361,1,134,565,0,NULL,NULL,"2019-02-05 17:22:36",100,15,38,0,60.2
85362,1,134,570,0,NULL,NULL,"2019-02-05 17:22:36",100,0,29,0,54.35
85363,1,134,578,0,NULL,NULL,"2019-02-05 17:22:36",100,33,34,0,65
85364,1,134,585,0,NULL,NULL,"2019-02-05 17:22:36",100,0,24,0,53.6
85365,1,134,586,0,NULL,NULL,"2019-02-05 17:22:36",100,0,20,0,53
85366,1,134,594,0,NULL,NULL,"2019-02-05 17:22:36",100,17,47,0,62.15
85367,1,134,595,0,NULL,NULL,"2019-02-05 17:22:36",100,17,47,0,62.15
85368,1,134,596,0,NULL,NULL,"2019-02-05 17:22:36",100,17,46,0,62
85369,1,134,613,0,NULL,NULL,"2019-02-05 17:22:36",100,0,35,0,55.25
85370,1,134,628,0,NULL,NULL,"2019-02-05 17:22:36",100,14,25,0,57.95
85371,1,134,636,0,NULL,NULL,"2019-02-05 17:22:36",100,17,46,0,62
85372,1,136,511,0,NULL,NULL,"2019-02-05 17:22:36",100,0,47,0,57.05
85373,1,137,468,0,NULL,NULL,"2019-02-05 17:22:36",100,5,13,0,53.45
85374,1,137,482,0,NULL,NULL,"2019-02-05 17:22:36",100,0,33,0,54.95
85375,1,137,495,0,NULL,NULL,"2019-02-05 17:22:36",100,0,9,0,51.35
85376,1,137,503,0,NULL,NULL,"2019-02-05 17:22:36",100,5,13,0,53.45
85377,1,137,510,0,NULL,NULL,"2019-02-05 17:22:36",100,5,13,0,53.45
85378,1,137,521,0,NULL,NULL,"2019-02-05 17:22:36",100,0,9,0,51.35
85379,1,137,523,0,NULL,NULL,"2019-02-05 17:22:36",100,0,9,0,51.35
85380,1,137,528,0,NULL,NULL,"2019-02-05 17:22:36",100,10,16,0,55.4
85381,1,137,535,0,NULL,NULL,"2019-02-05 17:22:36",100,0,9,0,51.35
85382,1,137,559,0,NULL,NULL,"2019-02-05 17:22:36",100,5,15,0,53.75
85383,1,137,590,0,NULL,NULL,"2019-02-05 17:22:36",100,0,27,0,54.05
85384,1,137,600,0,NULL,NULL,"2019-02-05 17:22:36",100,0,26,0,53.9
85385,1,137,608,0,NULL,NULL,"2019-02-05 17:22:36",100,0,33,0,54.95
85386,1,137,615,0,NULL,NULL,"2019-02-05 17:22:36",100,0,33,0,54.95
85387,1,137,616,0,NULL,NULL,"2019-02-05 17:22:36",100,10,13,0,54.95
85388,1,138,577,0,NULL,NULL,"2019-02-05 17:22:36",100,26,29,0,62.15
85389,1,140,466,0,NULL,NULL,"2019-02-05 17:22:36",100,0,25,0,53.75
85390,1,140,476,0,NULL,NULL,"2019-02-05 17:22:36",100,11,25,0,57.05
85391,1,140,491,0,NULL,NULL,"2019-02-05 17:22:36",100,0,25,0,53.75
85392,1,140,494,0,NULL,NULL,"2019-02-05 17:22:36",100,0,10,0,51.5
85393,1,140,502,0,NULL,NULL,"2019-02-05 17:22:36",100,0,33,0,54.95
85394,1,140,515,0,NULL,NULL,"2019-02-05 17:22:36",100,13,9,0,55.25
85395,1,140,516,0,NULL,NULL,"2019-02-05 17:22:36",100,0,33,0,54.95
85396,1,140,518,0,NULL,NULL,"2019-02-05 17:22:36",100,12,33,0,58.55
85397,1,140,522,0,NULL,NULL,"2019-02-05 17:22:36",100,0,21,0,53.15
85398,1,140,531,0,NULL,NULL,"2019-02-05 17:22:36",100,11,21,0,56.45
85399,1,140,541,0,NULL,NULL,"2019-02-05 17:22:36",100,13,50,0,61.4
85400,1,140,542,0,NULL,NULL,"2019-02-05 17:22:36",100,0,23,0,53.45
85401,1,140,569,0,NULL,NULL,"2019-02-05 17:22:36",100,14,21,0,57.35
85402,1,140,575,0,NULL,NULL,"2019-02-05 17:22:36",100,11,21,0,56.45
85403,1,140,576,0,NULL,NULL,"2019-02-05 17:22:36",100,13,22,0,57.2
85404,1,140,583,0,NULL,NULL,"2019-02-05 17:22:36",100,11,24,0,56.9
85405,1,140,599,0,NULL,NULL,"2019-02-05 17:22:36",100,12,22,0,56.9
85406,1,140,610,0,NULL,NULL,"2019-02-05 17:22:36",100,13,26,0,57.8
85407,1,140,611,0,NULL,NULL,"2019-02-05 17:22:36",100,0,36,0,55.4
85408,1,140,618,0,NULL,NULL,"2019-02-05 17:22:36",100,0,36,0,55.4
85409,1,140,630,0,NULL,NULL,"2019-02-05 17:22:36",100,13,28,0,58.1
85410,1,142,466,0,NULL,NULL,"2019-02-05 17:22:36",100,25,22,0,60.8
85411,1,142,476,0,NULL,NULL,"2019-02-05 17:22:36",100,25,22,0,60.8
85412,1,142,491,0,NULL,NULL,"2019-02-05 17:22:36",100,25,24,0,61.1
85413,1,142,494,0,NULL,NULL,"2019-02-05 17:22:36",100,17,8,0,56.3
85414,1,142,502,0,NULL,NULL,"2019-02-05 17:22:36",100,15,29,0,58.85
85415,1,142,515,0,NULL,NULL,"2019-02-05 17:22:36",100,0,7,0,51.05
85416,1,142,516,0,NULL,NULL,"2019-02-05 17:22:36",100,18,20,0,58.4
85417,1,142,518,0,NULL,NULL,"2019-02-05 17:22:36",100,15,30,0,59
85418,1,142,522,0,NULL,NULL,"2019-02-05 17:22:36",100,13,19,0,56.75
85419,1,142,531,0,NULL,NULL,"2019-02-05 17:22:36",100,25,21,0,60.65
85420,1,142,541,0,NULL,NULL,"2019-02-05 17:22:36",100,0,22,0,53.3
85421,1,142,542,0,NULL,NULL,"2019-02-05 17:22:36",100,17,32,0,59.9
85422,1,142,569,0,NULL,NULL,"2019-02-05 17:22:36",100,18,28,1,59.65
85423,1,142,575,0,NULL,NULL,"2019-02-05 17:22:36",100,13,19,0,56.75
85424,1,142,576,0,NULL,NULL,"2019-02-05 17:22:36",100,17,25,0,58.85
85425,1,142,583,0,NULL,NULL,"2019-02-05 17:22:36",100,12,18,0,56.3
85426,1,142,599,0,NULL,NULL,"2019-02-05 17:22:36",100,0,16,0,52.4
85427,1,142,610,0,NULL,NULL,"2019-02-05 17:22:36",100,0,21,0,53.15
85428,1,142,611,0,NULL,NULL,"2019-02-05 17:22:36",100,12,21,0,56.75
85429,1,142,618,0,NULL,NULL,"2019-02-05 17:22:36",100,12,23,0,57.05
85430,1,142,630,0,NULL,NULL,"2019-02-05 17:22:36",100,17,25,1,58.9
85431,1,143,460,0,NULL,NULL,"2019-02-05 17:22:36",100,0,27,1,54.1
85432,1,143,498,0,NULL,NULL,"2019-02-05 17:22:36",100,0,32,0,54.8
85433,1,143,525,0,NULL,NULL,"2019-02-05 17:22:36",100,0,30,0,54.5
85434,1,143,526,0,NULL,NULL,"2019-02-05 17:22:36",100,0,36,0,55.4
85435,1,143,536,0,NULL,NULL,"2019-02-05 17:22:36",100,0,34,0,55.1
85436,1,143,547,0,NULL,NULL,"2019-02-05 17:22:36",100,0,30,0,54.5
85437,1,143,550,0,NULL,NULL,"2019-02-05 17:22:36",100,0,35,1,55.3
85438,1,143,624,0,NULL,NULL,"2019-02-05 17:22:36",100,0,45,1,56.8
85439,1,143,642,0,NULL,NULL,"2019-02-05 17:22:36",100,0,30,0,54.5
85440,1,143,643,0,NULL,NULL,"2019-02-05 17:22:36",100,0,30,0,54.5
85441,1,144,468,0,NULL,NULL,"2019-02-05 17:22:36",100,5,9,0,52.85
85442,1,144,469,0,NULL,NULL,"2019-02-05 17:22:36",100,0,3,0,50.45
85443,1,144,482,0,NULL,NULL,"2019-02-05 17:22:36",100,0,24,0,53.6
85444,1,144,495,0,NULL,NULL,"2019-02-05 17:22:36",100,0,14,0,52.1
85445,1,144,503,0,NULL,NULL,"2019-02-05 17:22:36",100,5,9,0,52.85
85446,1,144,510,0,NULL,NULL,"2019-02-05 17:22:36",100,5,9,0,52.85
85447,1,144,521,0,NULL,NULL,"2019-02-05 17:22:36",100,0,12,0,51.8
85448,1,144,523,0,NULL,NULL,"2019-02-05 17:22:36",100,0,11,0,51.65
85449,1,144,528,0,NULL,NULL,"2019-02-05 17:22:36",100,10,6,0,53.9
85450,1,144,535,0,NULL,NULL,"2019-02-05 17:22:36",100,0,10,0,51.5
85451,1,144,559,0,NULL,NULL,"2019-02-05 17:22:36",100,5,10,0,53
85452,1,144,590,0,NULL,NULL,"2019-02-05 17:22:36",100,0,20,0,53
85453,1,144,600,0,NULL,NULL,"2019-02-05 17:22:36",100,0,21,0,53.15
85454,1,144,608,0,NULL,NULL,"2019-02-05 17:22:36",100,0,22,0,53.3
85455,1,144,615,0,NULL,NULL,"2019-02-05 17:22:36",100,0,22,0,53.3
85456,1,144,616,0,NULL,NULL,"2019-02-05 17:22:36",100,10,6,0,53.9
85457,1,145,480,0,NULL,NULL,"2019-02-05 17:22:36",100,62,28,0,72.8
85458,1,145,489,0,NULL,NULL,"2019-02-05 17:22:36",100,62,29,0,72.95
85459,1,145,509,0,NULL,NULL,"2019-02-05 17:22:36",100,75,27,0,76.55
85460,1,145,529,0,NULL,NULL,"2019-02-05 17:22:36",100,62,35,0,73.85
85461,1,145,539,0,NULL,NULL,"2019-02-05 17:22:36",100,75,35,0,77.75
85462,1,145,548,0,NULL,NULL,"2019-02-05 17:22:36",100,75,22,0,75.8
85463,1,145,563,0,NULL,NULL,"2019-02-05 17:22:36",100,100,60,0,89
85464,1,145,571,0,NULL,NULL,"2019-02-05 17:22:36",100,62,24,0,72.2
85465,1,145,582,0,NULL,NULL,"2019-02-05 17:22:36",100,88,35,0,81.65
85466,1,145,617,0,NULL,NULL,"2019-02-05 17:22:37",100,88,35,0,81.65
85467,1,146,468,0,NULL,NULL,"2019-02-05 17:22:37",100,0,21,0,53.15
85468,1,146,469,0,NULL,NULL,"2019-02-05 17:22:37",100,0,5,0,50.75
85469,1,146,482,0,NULL,NULL,"2019-02-05 17:22:37",100,0,45,0,56.75
85470,1,146,495,0,NULL,NULL,"2019-02-05 17:22:37",100,0,16,0,52.4
85471,1,146,503,0,NULL,NULL,"2019-02-05 17:22:37",100,0,21,0,53.15
85472,1,146,510,0,NULL,NULL,"2019-02-05 17:22:37",100,17,21,0,58.25
85473,1,146,521,0,NULL,NULL,"2019-02-05 17:22:37",100,0,16,0,52.4
85474,1,146,523,0,NULL,NULL,"2019-02-05 17:22:37",100,0,20,0,53
85475,1,146,528,0,NULL,NULL,"2019-02-05 17:22:37",100,0,13,0,51.95
85476,1,146,535,0,NULL,NULL,"2019-02-05 17:22:37",100,0,20,0,53
85477,1,146,559,0,NULL,NULL,"2019-02-05 17:22:37",100,0,16,0,52.4
85478,1,146,590,0,NULL,NULL,"2019-02-05 17:22:37",100,0,36,0,55.4
85479,1,146,600,0,NULL,NULL,"2019-02-05 17:22:37",100,0,32,0,54.8
85480,1,146,608,0,NULL,NULL,"2019-02-05 17:22:37",100,22,48,0,63.8
85481,1,146,615,0,NULL,NULL,"2019-02-05 17:22:37",100,0,45,0,56.75
85482,1,146,616,0,NULL,NULL,"2019-02-05 17:22:37",100,0,13,0,51.95
85483,1,147,466,0,NULL,NULL,"2019-02-05 17:22:37",100,12,33,0,58.55
85484,1,147,476,0,NULL,NULL,"2019-02-05 17:22:37",100,12,33,0,58.55
85485,1,147,491,0,NULL,NULL,"2019-02-05 17:22:37",100,24,37,0,62.75
85486,1,147,494,0,NULL,NULL,"2019-02-05 17:22:37",100,15,6,0,55.4
85487,1,147,502,0,NULL,NULL,"2019-02-05 17:22:37",100,57,32,0,71.9
85488,1,147,515,0,NULL,NULL,"2019-02-05 17:22:37",100,31,11,0,60.95
85489,1,147,516,0,NULL,NULL,"2019-02-05 17:22:37",100,33,42,0,66.2
85490,1,147,518,0,NULL,NULL,"2019-02-05 17:22:37",100,29,25,0,62.45
85491,1,147,522,0,NULL,NULL,"2019-02-05 17:22:37",100,12,35,0,58.85
85492,1,147,531,0,NULL,NULL,"2019-02-05 17:22:37",100,12,31,0,58.25
85493,1,147,541,0,NULL,NULL,"2019-02-05 17:22:37",100,15,29,0,58.85
85494,1,147,542,0,NULL,NULL,"2019-02-05 17:22:37",100,15,38,0,60.2
85495,1,147,569,0,NULL,NULL,"2019-02-05 17:22:37",100,17,22,0,58.4
85496,1,147,575,0,NULL,NULL,"2019-02-05 17:22:37",100,12,35,0,58.85
85497,1,147,576,0,NULL,NULL,"2019-02-05 17:22:37",100,31,20,0,62.3
85498,1,147,583,0,NULL,NULL,"2019-02-05 17:22:37",100,12,34,0,58.7
85499,1,147,599,0,NULL,NULL,"2019-02-05 17:22:37",100,29,37,0,64.25
85500,1,147,610,0,NULL,NULL,"2019-02-05 17:22:37",100,31,38,0,65
85501,1,147,611,0,NULL,NULL,"2019-02-05 17:22:37",100,59,38,0,73.4
85502,1,147,618,0,NULL,NULL,"2019-02-05 17:22:37",100,47,40,0,70.1
85503,1,147,630,0,NULL,NULL,"2019-02-05 17:22:37",100,31,40,0,65.3
85504,1,148,461,0,NULL,NULL,"2019-02-05 17:22:37",100,5,21,0,54.65
85505,1,148,473,0,NULL,NULL,"2019-02-05 17:22:37",100,5,22,0,54.8
85506,1,148,481,0,NULL,NULL,"2019-02-05 17:22:37",100,0,30,0,54.5
85507,1,148,485,0,NULL,NULL,"2019-02-05 17:22:37",100,0,28,0,54.2
85508,1,148,486,0,NULL,NULL,"2019-02-05 17:22:37",100,5,23,0,54.95
85509,1,148,488,0,NULL,NULL,"2019-02-05 17:22:37",100,5,22,0,54.8
85510,1,148,499,0,NULL,NULL,"2019-02-05 17:22:37",100,5,26,0,55.4
85511,1,148,500,0,NULL,NULL,"2019-02-05 17:22:37",100,5,20,0,54.5
85512,1,148,508,0,NULL,NULL,"2019-02-05 17:22:37",100,5,20,0,54.5
85513,1,148,514,0,NULL,NULL,"2019-02-05 17:22:37",100,5,27,0,55.55
85514,1,148,517,0,NULL,NULL,"2019-02-05 17:22:37",100,0,24,0,53.6
85515,1,148,530,0,NULL,NULL,"2019-02-05 17:22:37",100,0,24,0,53.6
85516,1,148,532,0,NULL,NULL,"2019-02-05 17:22:37",100,0,28,0,54.2
85517,1,148,534,0,NULL,NULL,"2019-02-05 17:22:37",100,5,24,0,55.1
85518,1,148,537,0,NULL,NULL,"2019-02-05 17:22:37",100,5,20,0,54.5
85519,1,148,538,0,NULL,NULL,"2019-02-05 17:22:37",100,5,29,0,55.85
85520,1,148,540,0,NULL,NULL,"2019-02-05 17:22:37",100,5,30,0,56
85521,1,148,543,0,NULL,NULL,"2019-02-05 17:22:37",100,5,29,0,55.85
85522,1,148,556,0,NULL,NULL,"2019-02-05 17:22:37",100,5,29,0,55.85
85523,1,148,558,0,NULL,NULL,"2019-02-05 17:22:37",100,5,30,0,56
85524,1,148,565,0,NULL,NULL,"2019-02-05 17:22:37",100,0,22,0,53.3
85525,1,148,570,0,NULL,NULL,"2019-02-05 17:22:37",100,5,28,0,55.7
85526,1,148,578,0,NULL,NULL,"2019-02-05 17:22:37",100,0,19,0,52.85
85527,1,148,585,0,NULL,NULL,"2019-02-05 17:22:37",100,5,17,0,54.05
85528,1,148,586,0,NULL,NULL,"2019-02-05 17:22:37",100,5,31,0,56.15
85529,1,148,594,0,NULL,NULL,"2019-02-05 17:22:37",100,0,25,0,53.75
85530,1,148,595,0,NULL,NULL,"2019-02-05 17:22:37",100,0,26,0,53.9
85531,1,148,596,0,NULL,NULL,"2019-02-05 17:22:37",100,0,26,0,53.9
85532,1,148,613,0,NULL,NULL,"2019-02-05 17:22:37",100,15,23,0,57.95
85533,1,148,628,0,NULL,NULL,"2019-02-05 17:22:37",100,5,19,0,54.35
85534,1,148,636,0,NULL,NULL,"2019-02-05 17:22:37",100,0,25,0,53.75
85535,1,150,577,0,NULL,NULL,"2019-02-05 17:22:37",100,26,29,0,62.15
85536,1,151,466,0,NULL,NULL,"2019-02-05 17:22:37",100,13,40,0,59.9
85537,1,151,476,0,NULL,NULL,"2019-02-05 17:22:37",100,27,40,0,64.1
85538,1,151,491,0,NULL,NULL,"2019-02-05 17:22:37",100,13,57,0,62.45
85539,1,151,494,0,NULL,NULL,"2019-02-05 17:22:37",100,18,7,0,56.45
85540,1,151,502,0,NULL,NULL,"2019-02-05 17:22:37",100,33,34,0,65
85541,1,151,515,0,NULL,NULL,"2019-02-05 17:22:37",100,91,18,0,80
85542,1,151,516,0,NULL,NULL,"2019-02-05 17:22:37",100,40,46,1,68.95
85543,1,151,518,0,NULL,NULL,"2019-02-05 17:22:37",100,33,33,0,64.85
85544,1,151,522,0,NULL,NULL,"2019-02-05 17:22:37",100,29,40,0,64.7
85545,1,151,531,0,NULL,NULL,"2019-02-05 17:22:37",100,13,36,0,59.3
85546,1,151,541,0,NULL,NULL,"2019-02-05 17:22:37",100,18,48,0,62.6
85547,1,151,542,0,NULL,NULL,"2019-02-05 17:22:37",100,36,45,0,67.55
85548,1,151,569,0,NULL,NULL,"2019-02-05 17:22:37",100,20,24,0,59.6
85549,1,151,575,0,NULL,NULL,"2019-02-05 17:22:37",100,43,42,0,69.2
85550,1,151,576,0,NULL,NULL,"2019-02-05 17:22:37",100,55,46,0,73.4
85551,1,151,583,0,NULL,NULL,"2019-02-05 17:22:37",100,40,44,0,68.6
85552,1,151,599,0,NULL,NULL,"2019-02-05 17:22:37",100,100,49,1,87.4
85553,1,151,610,0,NULL,NULL,"2019-02-05 17:22:37",100,55,55,1,74.8
85554,1,151,611,0,NULL,NULL,"2019-02-05 17:22:37",100,13,43,0,60.35
85555,1,151,618,0,NULL,NULL,"2019-02-05 17:22:37",100,13,43,0,60.35
85556,1,151,630,0,NULL,NULL,"2019-02-05 17:22:37",100,36,48,1,68.05
85557,1,152,466,0,NULL,NULL,"2019-02-05 17:22:37",100,54,44,0,72.8
85558,1,152,476,0,NULL,NULL,"2019-02-05 17:22:37",100,69,52,1,78.55
85559,1,152,491,0,NULL,NULL,"2019-02-05 17:22:37",100,15,37,0,60.05
85560,1,152,494,0,NULL,NULL,"2019-02-05 17:22:37",100,27,9,0,59.45
85561,1,152,502,0,NULL,NULL,"2019-02-05 17:22:37",100,17,47,0,62.15
85562,1,152,515,0,NULL,NULL,"2019-02-05 17:22:37",100,27,7,0,59.15
85563,1,152,516,0,NULL,NULL,"2019-02-05 17:22:37",100,19,29,0,60.05
85564,1,152,518,0,NULL,NULL,"2019-02-05 17:22:37",100,9,43,0,59.15
85565,1,152,522,0,NULL,NULL,"2019-02-05 17:22:37",100,16,28,0,59
85566,1,152,531,0,NULL,NULL,"2019-02-05 17:22:37",100,62,40,1,74.65
85567,1,152,541,0,NULL,NULL,"2019-02-05 17:22:37",100,9,40,0,58.7
85568,1,152,542,0,NULL,NULL,"2019-02-05 17:22:37",100,27,28,0,62.3
85569,1,152,569,0,NULL,NULL,"2019-02-05 17:22:37",100,19,18,0,58.4
85570,1,152,575,0,NULL,NULL,"2019-02-05 17:22:37",100,24,29,0,61.55
85571,1,152,576,0,NULL,NULL,"2019-02-05 17:22:37",100,27,25,0,61.85
85572,1,152,583,0,NULL,NULL,"2019-02-05 17:22:37",100,23,29,0,61.25
85573,1,152,599,0,NULL,NULL,"2019-02-05 17:22:37",100,26,29,0,62.15
85574,1,152,610,0,NULL,NULL,"2019-02-05 17:22:37",100,18,36,0,60.8
85575,1,152,611,0,NULL,NULL,"2019-02-05 17:22:37",100,31,41,0,65.45
85576,1,152,618,0,NULL,NULL,"2019-02-05 17:22:37",100,23,36,0,62.3
85577,1,152,630,0,NULL,NULL,"2019-02-05 17:22:37",100,18,28,0,59.6
85578,1,153,587,0,NULL,NULL,"2019-02-05 17:22:37",100,0,30,0,54.5
85579,1,153,598,0,NULL,NULL,"2019-02-05 17:22:37",100,25,26,0,61.4
85580,1,154,480,0,NULL,NULL,"2019-02-05 17:22:37",75,35,30,0,52.5
85581,1,154,571,0,NULL,NULL,"2019-02-05 17:22:37",75,35,30,0,52.5
85582,1,156,466,0,NULL,NULL,"2019-02-05 17:22:37",100,5,14,1,53.65
85583,1,156,476,0,NULL,NULL,"2019-02-05 17:22:37",100,5,13,0,53.45
85584,1,156,491,0,NULL,NULL,"2019-02-05 17:22:37",100,5,17,0,54.05
85585,1,156,494,0,NULL,NULL,"2019-02-05 17:22:37",100,0,3,0,50.45
85586,1,156,502,0,NULL,NULL,"2019-02-05 17:22:37",100,0,22,1,53.35
85587,1,156,515,0,NULL,NULL,"2019-02-05 17:22:37",100,0,4,0,50.6
85588,1,156,516,0,NULL,NULL,"2019-02-05 17:22:37",100,0,16,0,52.4
85589,1,156,518,0,NULL,NULL,"2019-02-05 17:22:37",100,0,22,0,53.3
85590,1,156,522,0,NULL,NULL,"2019-02-05 17:22:37",100,5,15,0,53.75
85591,1,156,531,0,NULL,NULL,"2019-02-05 17:22:37",100,5,11,1,53.2
85592,1,156,541,0,NULL,NULL,"2019-02-05 17:22:37",100,0,21,0,53.15
85593,1,156,542,0,NULL,NULL,"2019-02-05 17:22:37",100,0,21,0,53.15
85594,1,156,569,0,NULL,NULL,"2019-02-05 17:22:37",100,0,12,0,51.8
85595,1,156,575,0,NULL,NULL,"2019-02-05 17:22:37",100,5,15,0,53.75
85596,1,156,576,0,NULL,NULL,"2019-02-05 17:22:37",100,0,15,0,52.25
85597,1,156,583,0,NULL,NULL,"2019-02-05 17:22:37",100,5,17,0,54.05
85598,1,156,599,0,NULL,NULL,"2019-02-05 17:22:37",100,0,11,0,51.65
85599,1,156,610,0,NULL,NULL,"2019-02-05 17:22:37",100,6,19,0,54.65
85600,1,156,611,0,NULL,NULL,"2019-02-05 17:22:37",100,5,21,1,54.7
85601,1,156,618,0,NULL,NULL,"2019-02-05 17:22:37",100,5,21,1,54.7
85602,1,156,630,0,NULL,NULL,"2019-02-05 17:22:37",100,0,16,0,52.4
85603,1,157,461,0,NULL,NULL,"2019-02-05 17:22:37",100,5,41,0,57.65
85604,1,157,473,0,NULL,NULL,"2019-02-05 17:22:37",100,5,40,0,57.5
85605,1,157,481,0,NULL,NULL,"2019-02-05 17:22:37",100,0,41,0,56.15
85606,1,157,485,0,NULL,NULL,"2019-02-05 17:22:37",100,0,42,0,56.3
85607,1,157,486,0,NULL,NULL,"2019-02-05 17:22:37",100,5,58,0,60.2
85608,1,157,488,0,NULL,NULL,"2019-02-05 17:22:37",100,5,40,0,57.5
85609,1,157,499,0,NULL,NULL,"2019-02-05 17:22:37",100,5,43,0,57.95
85610,1,157,500,0,NULL,NULL,"2019-02-05 17:22:37",100,5,34,0,56.6
85611,1,157,508,0,NULL,NULL,"2019-02-05 17:22:37",100,5,42,0,57.8
85612,1,157,514,0,NULL,NULL,"2019-02-05 17:22:37",100,5,41,0,57.65
85613,1,157,517,0,NULL,NULL,"2019-02-05 17:22:37",100,0,45,0,56.75
85614,1,157,530,0,NULL,NULL,"2019-02-05 17:22:37",100,0,40,0,56
85615,1,157,532,0,NULL,NULL,"2019-02-05 17:22:37",100,0,27,0,54.05
85616,1,157,534,0,NULL,NULL,"2019-02-05 17:22:37",100,5,27,0,55.55
85617,1,157,537,0,NULL,NULL,"2019-02-05 17:22:37",100,5,42,0,57.8
85618,1,157,538,0,NULL,NULL,"2019-02-05 17:22:37",100,5,43,0,57.95
85619,1,157,540,0,NULL,NULL,"2019-02-05 17:22:37",100,5,41,0,57.65
85620,1,157,543,0,NULL,NULL,"2019-02-05 17:22:37",100,5,45,0,58.25
85621,1,157,556,0,NULL,NULL,"2019-02-05 17:22:37",100,5,41,0,57.65
